401274;gyűjt, spórol valamire (v);save up;[sound:NewHeadwayInt4HU401274A.mp3];I’m saving up for a new car.;[sound:NewHeadwayInt4HU401274B.mp3];;X;Unit11
401275;botrány (n);scandal;[sound:NewHeadwayInt4HU401275A.mp3];The President’s behaviour caused a political scandal.;[sound:NewHeadwayInt4HU401275B.mp3];;X;Unit11
401276;összemegy (v);shrink;[sound:NewHeadwayInt4HU401276A.mp3];My top shrank in the wash, so it’s too small now.;[sound:NewHeadwayInt4HU401276B.mp3];;X;Unit11
401277;felhőkarcoló (n);skyscraper;[sound:NewHeadwayInt4HU401277A.mp3];The office is on the 22nd floor of a skyscraper.;[sound:NewHeadwayInt4HU401277B.mp3];;X;Unit11
401278;hópihe (n);snowflake;[sound:NewHeadwayInt4HU401278A.mp3];A few snowflakes started to fall.;[sound:NewHeadwayInt4HU401278B.mp3];;X;Unit11
401279;talp (n);sole;[sound:NewHeadwayInt4HU401279A.mp3];There was some mud on the sole of my shoe.;[sound:NewHeadwayInt4HU401279B.mp3];;X;Unit11
401280;megold (v);solve;[sound:NewHeadwayInt4HU401280A.mp3];Some crimes are never solved by the police.;[sound:NewHeadwayInt4HU401280B.mp3];;X;Unit11
401281;megold, elrendez (v);sort out;[sound:NewHeadwayInt4HU401281A.mp3];Everything’s arranged – we just need to sort out the transport now.;[sound:NewHeadwayInt4HU401281B.mp3];;X;Unit11
401282;tüske, pecek (n);spike;[sound:NewHeadwayInt4HU401282A.mp3];Running shoes have spikes on the bottom.;[sound:NewHeadwayInt4HU401282B.mp3];;X;Unit11
401283;belecsap (v);strike;[sound:NewHeadwayInt4HU401283A.mp3];The tree was struck by lightning.;[sound:NewHeadwayInt4HU401283B.mp3];;X;Unit11
401284;elkezd vele foglalkozni (v);take up;[sound:NewHeadwayInt4HU401284A.mp3];She’s decided to take up a new hobby.;[sound:NewHeadwayInt4HU401284B.mp3];;X;Unit11
401285;küszöb (n);threshold;[sound:NewHeadwayInt4HU401285A.mp3];"&pound;4000 a year is the tax threshold – if you earn more that that, you have to pay tax.";[sound:NewHeadwayInt4HU401285B.mp3];;X;Unit11
401286;kitakarít, rendet rak (v);tidy up;[sound:NewHeadwayInt4HU401286A.mp3];It took us ages to tidy up after the party.;[sound:NewHeadwayInt4HU401286B.mp3];;X;Unit11
401287;őszintén szólva ();to be honest;[sound:NewHeadwayInt4HU401287A.mp3];It’s very kind of her to buy me wine, but to be honest I never drink it.;[sound:NewHeadwayInt4HU401287B.mp3];;X;Unit11
401288;fordítás (n);translation;[sound:NewHeadwayInt4HU401288A.mp3];We have to do a translation into English.;[sound:NewHeadwayInt4HU401288B.mp3];;X;Unit11
401289;megtréfál, ugrat (n);(play) trick;[sound:NewHeadwayInt4HU401289A.mp3];He loved playing tricks on the other children.;[sound:NewHeadwayInt4HU401289B.mp3];;X;Unit11
401290;oktató, tanár (n);tutor;[sound:NewHeadwayInt4HU401290A.mp3];The students all have a personal tutor.;[sound:NewHeadwayInt4HU401290B.mp3];;X;Unit11
401291;kétségkívül (adv);undoubtedly;[sound:NewHeadwayInt4HU401291A.mp3];He is undoubtedly the best swimmer in the world.;[sound:NewHeadwayInt4HU401291B.mp3];;X;Unit11
401292;kihúz a konnektorból (v);unplug;[sound:NewHeadwayInt4HU401292A.mp3];Don’t forget to unplug the iron when you’ve finished with it.;[sound:NewHeadwayInt4HU401292B.mp3];;X;Unit11
401293;Ki a csuda ...? ();Who on earth…?;[sound:NewHeadwayInt4HU401293A.mp3];Who on earth is that?;[sound:NewHeadwayInt4HU401293B.mp3];;X;Unit11
401294;billegő, roskatag (adj);wobbly;[sound:NewHeadwayInt4HU401294A.mp3];This chair doesn’t feel safe – it’s wobbly.;[sound:NewHeadwayInt4HU401294B.mp3];;X;Unit11
401295;megoldódik (v);work out;[sound:NewHeadwayInt4HU401295A.mp3];Don’t worry – things will work out OK.;[sound:NewHeadwayInt4HU401295B.mp3];;X;Unit11
401296;rájön, kiszámít (v);work sth out;[sound:NewHeadwayInt4HU401296A.mp3];It’s a difficult sum – I can’t work out the answer.;[sound:NewHeadwayInt4HU401296B.mp3];;X;Unit11
401297;rengeteg (pl n);zillions;[sound:NewHeadwayInt4HU401297A.mp3];There were zillions of people at the party!;[sound:NewHeadwayInt4HU401297B.mp3];;X;Unit11
401298;elhagy (v);abandon;[sound:NewHeadwayInt4HU401298A.mp3];The car was abandoned by the river.;[sound:NewHeadwayInt4HU401298B.mp3];;X;Unit12
401299;képtelen (adj);absurd;[sound:NewHeadwayInt4HU401299A.mp3];That is an absurd and stupid suggestion.;[sound:NewHeadwayInt4HU401299B.mp3];;X;Unit12
401300;megvádol (v);accuse;[sound:NewHeadwayInt4HU401300A.mp3];Rob accused me of stealing the money.;[sound:NewHeadwayInt4HU401300B.mp3];;X;Unit12
401301;alkalmazkodik (v);adapt;[sound:NewHeadwayInt4HU401301A.mp3];Our business must adapt to the changing economy.;[sound:NewHeadwayInt4HU401301B.mp3];;X;Unit12
401302;kamasz (adj);adolescent;[sound:NewHeadwayInt4HU401302A.mp3];The magazine is popular with adolescent girls.;[sound:NewHeadwayInt4HU401302B.mp3];;X;Unit12
401303;agnosztikus (Isten létezésében kételkedő) (n);agnostic;[sound:NewHeadwayInt4HU401303A.mp3];An agnostic is someone who does not know if God exists.;[sound:NewHeadwayInt4HU401303B.mp3];;X;Unit12
401304;elidegenít (v);alienate;[sound:NewHeadwayInt4HU401304A.mp3];Some young people feel alienated from society.;[sound:NewHeadwayInt4HU401304B.mp3];;X;Unit12
401305;szemszög (n);angle;[sound:NewHeadwayInt4HU401305A.mp3];He wanted to tell the story from a different angle.;[sound:NewHeadwayInt4HU401305B.mp3];;X;Unit12
401306;árverés (n);auction;[sound:NewHeadwayInt4HU401306A.mp3];At an auction, the person who offers the most money buys the goods.;[sound:NewHeadwayInt4HU401306B.mp3];;X;Unit12
401307;(le)származik (v);be descended from;[sound:NewHeadwayInt4HU401307A.mp3];He is descended from a French nobleman.;[sound:NewHeadwayInt4HU401307B.mp3];;X;Unit12
401308;tudomása van (v);be unaware (of);[sound:NewHeadwayInt4HU401308A.mp3];She was reading, and seemed to be unaware of my presence.;[sound:NewHeadwayInt4HU401308B.mp3];;X;Unit12
401309;ajánlat (n);bid;[sound:NewHeadwayInt4HU401309A.mp3];"He put in a bid of &pound;300.";[sound:NewHeadwayInt4HU401309B.mp3];;X;Unit12
401310;a zöme / nagyja (n);bulk;[sound:NewHeadwayInt4HU401310A.mp3];We have already done the bulk of the work.;[sound:NewHeadwayInt4HU401310B.mp3];;X;Unit12
401311;odaláncol (v);chain;[sound:NewHeadwayInt4HU401311A.mp3];He chained the dog to a post.;[sound:NewHeadwayInt4HU401311B.mp3];;X;Unit12
401312;felszámol (díjat) (v);charge;[sound:NewHeadwayInt4HU401312A.mp3];Do you charge for delivery, or is it free?;[sound:NewHeadwayInt4HU401312B.mp3];;X;Unit12
401313;klinika (n);clinic;[sound:NewHeadwayInt4HU401313A.mp3];She was treated for depression at a private clinic.;[sound:NewHeadwayInt4HU401313B.mp3];;X;Unit12
401314;teljesen leáll (n);come to a standstill;[sound:NewHeadwayInt4HU401314A.mp3];The road was flooded, so the traffic came to a standstill.;[sound:NewHeadwayInt4HU401314B.mp3];;X;Unit12
401315;fogalom (n);concept;[sound:NewHeadwayInt4HU401315A.mp3];The concept of time is difficult to explain.;[sound:NewHeadwayInt4HU401315B.mp3];;X;Unit12
401316;feltételek (pl n);conditions;[sound:NewHeadwayInt4HU401316A.mp3];The working conditions in the factory are awful.;[sound:NewHeadwayInt4HU401316B.mp3];;X;Unit12
401317;ellentmond (v);contradict;[sound:NewHeadwayInt4HU401317A.mp3];I gave the answer, but Laura contradicted me and gave a different answer.;[sound:NewHeadwayInt4HU401317B.mp3];;X;Unit12
401318;ellenére (adj);contrary to;[sound:NewHeadwayInt4HU401318A.mp3];Her parents were angry because she got married contrary to their wishes.;[sound:NewHeadwayInt4HU401318B.mp3];;X;Unit12
401319;kreacionista, teremtéshívő (n);creationist;[sound:NewHeadwayInt4HU401319A.mp3];Creationists believe that God created the world in six days.;[sound:NewHeadwayInt4HU401319B.mp3];;X;Unit12
401320;betegség, rendellenesség (n);disorder;[sound:NewHeadwayInt4HU401320A.mp3];She suffers from a stomach disorder.;[sound:NewHeadwayInt4HU401320B.mp3];;X;Unit12
401321;bátorít (v);encourage;[sound:NewHeadwayInt4HU401321A.mp3];Everyone encouraged me to apply for the job.;[sound:NewHeadwayInt4HU401321B.mp3];;X;Unit12
401322;egyenlőség (n);equality;[sound:NewHeadwayInt4HU401322A.mp3];They are demanding equality for all citizens.;[sound:NewHeadwayInt4HU401322B.mp3];;X;Unit12
401323;kifejlődik (v);evolve;[sound:NewHeadwayInt4HU401323A.mp3];Animals and plants evolve over time.;[sound:NewHeadwayInt4HU401323B.mp3];;X;Unit12
401324;volt, néhai ();ex-;[sound:NewHeadwayInt4HU401324A.mp3];An ex-president is someone who used to be the president.;[sound:NewHeadwayInt4HU401324B.mp3];;X;Unit12
401325;lét, létezés (n);existence;[sound:NewHeadwayInt4HU401325A.mp3];The struggle for ~ means only the strongest survive.;[sound:NewHeadwayInt4HU401325B.mp3];;X;Unit12
401326;szakértő (n);expert;[sound:NewHeadwayInt4HU401326A.mp3];He knows a lot – he’s an expert on cars.;[sound:NewHeadwayInt4HU401326B.mp3];;X;Unit12
401327;kényszeretetés (n);force-feeding;[sound:NewHeadwayInt4HU401327A.mp3];The police used force-feeding to make the prisoners eat.;[sound:NewHeadwayInt4HU401327B.mp3];;X;Unit12
401328;pletykál (v);gossip;[sound:NewHeadwayInt4HU401328A.mp3];They’re always gossiping about other people.;[sound:NewHeadwayInt4HU401328B.mp3];;X;Unit12
401329;gyógyító (n);healer;[sound:NewHeadwayInt4HU401329A.mp3];Some plants can be used as natural healers for cuts and bruises.;[sound:NewHeadwayInt4HU401329B.mp3];;X;Unit12
401330;eretnekség (n);heresy;[sound:NewHeadwayInt4HU401330A.mp3];People who criticized religion were accused of heresy.;[sound:NewHeadwayInt4HU401330B.mp3];;X;Unit12
401331;eretnek (adj);heretical;[sound:NewHeadwayInt4HU401331A.mp3];Ideas that criticized religion were considered heretical.;[sound:NewHeadwayInt4HU401331B.mp3];;X;Unit12
401332;hősnő (n);heroine;[sound:NewHeadwayInt4HU401332A.mp3];The heroine of the film is a young woman called Lizzy.;[sound:NewHeadwayInt4HU401332B.mp3];;X;Unit12
401333;egyszer fenn, egyszer lenn (pl n);highs and lows;[sound:NewHeadwayInt4HU401333A.mp3];We all have highs and lows in our lives.;[sound:NewHeadwayInt4HU401333B.mp3];;X;Unit12
401334;csípő (n);hip;[sound:NewHeadwayInt4HU401334A.mp3];Those trousers don’t fit me – my hips are too big.;[sound:NewHeadwayInt4HU401334B.mp3];;X;Unit12
401335;éhségsztrájk (n);hunger strike;[sound:NewHeadwayInt4HU401335A.mp3];She refused to eat, and went on hunger strike.;[sound:NewHeadwayInt4HU401335B.mp3];;X;Unit12
401336;hajít (v);hurl;[sound:NewHeadwayInt4HU401336A.mp3];She hurled a brick through the car window.;[sound:NewHeadwayInt4HU401336B.mp3];;X;Unit12
401337;hisztérikus (adj);hysterical;[sound:NewHeadwayInt4HU401337A.mp3];She became hysterical and wouldn’t calm down.;[sound:NewHeadwayInt4HU401337B.mp3];;X;Unit12
401338;mindenki szeme láttára, a nyílvánosság előtt ();in the public eye;[sound:NewHeadwayInt4HU401338A.mp3];Celebrities have to live in the public eye – they are watched all the time.;[sound:NewHeadwayInt4HU401338B.mp3];;X;Unit12
401339;képtelen (adj);incapable;[sound:NewHeadwayInt4HU401339A.mp3];He is ill and incapable of working.;[sound:NewHeadwayInt4HU401339B.mp3];;X;Unit12
401340;középszerű (adj);indifferent;[sound:NewHeadwayInt4HU401340A.mp3];I didn’t like the film – I thought it was a bit indifferent.;[sound:NewHeadwayInt4HU401340B.mp3];;X;Unit12
401341;egyénileg (adv);individually;[sound:NewHeadwayInt4HU401341A.mp3];You can work individually or in pairs.;[sound:NewHeadwayInt4HU401341B.mp3];;X;Unit12
401342;befolyásos (adj);influential;[sound:NewHeadwayInt4HU401342A.mp3];Ghandi was a very influential leader.;[sound:NewHeadwayInt4HU401342B.mp3];;X;Unit12
401343;feloldhatatlan (adj);insoluble;[sound:NewHeadwayInt4HU401343A.mp3];Many of these problems are insoluble – there is no answer.;[sound:NewHeadwayInt4HU401343B.mp3];;X;Unit12
401344;felelőtlen (adj);irresponsible;[sound:NewHeadwayInt4HU401344A.mp3];It was irresponsible to leave the children alone.;[sound:NewHeadwayInt4HU401344B.mp3];;X;Unit12
401345;ketchup (n);ketchup;[sound:NewHeadwayInt4HU401345A.mp3];Would you like ketchup with your chips?;[sound:NewHeadwayInt4HU401345B.mp3];;X;Unit12
401346;törvényszegő (n);law-breaker;[sound:NewHeadwayInt4HU401346A.mp3];Thieves and murderers are law-breakers.;[sound:NewHeadwayInt4HU401346B.mp3];;X;Unit12
401347;Boldog születésnapot! ();many happy returns;[sound:NewHeadwayInt4HU401347A.mp3];It was my birthday, so everyone wished me many happy returns.;[sound:NewHeadwayInt4HU401347B.mp3];;X;Unit12
401348;közepes, középszerű (adj);mediocre;[sound:NewHeadwayInt4HU401348A.mp3];I don’t think his books are good – I think they’re mediocre.;[sound:NewHeadwayInt4HU401348B.mp3];;X;Unit12
401349;meditál (v);meditate;[sound:NewHeadwayInt4HU401349A.mp3];When you meditate, you sit quietly and make your mind calm.;[sound:NewHeadwayInt4HU401349B.mp3];;X;Unit12
401350;megigéz, hipnotizál (v);mesmerize;[sound:NewHeadwayInt4HU401350A.mp3];I was mesmerized by the movement of her hands.;[sound:NewHeadwayInt4HU401350B.mp3];;X;Unit12
401351;módszer (n);method;[sound:NewHeadwayInt4HU401351A.mp3];What is the best method of punishing criminals?;[sound:NewHeadwayInt4HU401351B.mp3];;X;Unit12
401352;migrén (n);migraine;[sound:NewHeadwayInt4HU401352A.mp3];A migraine is a very bad headache.;[sound:NewHeadwayInt4HU401352B.mp3];;X;Unit12
401353;harcos (adj);militant;[sound:NewHeadwayInt4HU401353A.mp3];The leader is very militant – he’s prepared to use any means to achieve what he wants.;[sound:NewHeadwayInt4HU401353B.mp3];;X;Unit12
401354;mozgatóerő (n);motivation;[sound:NewHeadwayInt4HU401354A.mp3];Making money was his only motivation.;[sound:NewHeadwayInt4HU401354B.mp3];;X;Unit12
401355;természetes kiválasztódás (n);natural selection;[sound:NewHeadwayInt4HU401355A.mp3];The strongest animals survive through natural selection.;[sound:NewHeadwayInt4HU401355B.mp3];;X;Unit12
401356;elképzelés, álláspont (n);notion;[sound:NewHeadwayInt4HU401356A.mp3];They don’t accept the notion that all people are equal.;[sound:NewHeadwayInt4HU401356B.mp3];;X;Unit12
401357;megfigyel (v);observe;[sound:NewHeadwayInt4HU401357A.mp3];The police observed them secretly through hidden cameras.;[sound:NewHeadwayInt4HU401357B.mp3];;X;Unit12
401358;ellenfél (n);opponent;[sound:NewHeadwayInt4HU401358A.mp3];He has a lot of supporters, but also some opponents.;[sound:NewHeadwayInt4HU401358B.mp3];;X;Unit12
401359;ered, származik (v);originate;[sound:NewHeadwayInt4HU401359A.mp3];The pollution originates in the factory.;[sound:NewHeadwayInt4HU401359B.mp3];;X;Unit12
401360;jelszó (n);password;[sound:NewHeadwayInt4HU401360A.mp3];You can’t open his files unless you have his password.;[sound:NewHeadwayInt4HU401360B.mp3];;X;Unit12
401361;meggyőz (v);persuade;[sound:NewHeadwayInt4HU401361A.mp3];I wanted to stay at home, but Tim persuaded me to go to the cinema with him.;[sound:NewHeadwayInt4HU401361B.mp3];;X;Unit12
401362;bolygó (n);planet;[sound:NewHeadwayInt4HU401362A.mp3];How many planets are there in our solar system?;[sound:NewHeadwayInt4HU401362B.mp3];;X;Unit12
401363;műsorvezető (n);presenter;[sound:NewHeadwayInt4HU401363A.mp3];She’s a well-known TV presenter.;[sound:NewHeadwayInt4HU401363B.mp3];;X;Unit12
401364;folyamat (n);process;[sound:NewHeadwayInt4HU401364A.mp3];Change is sometimes a slow process.;[sound:NewHeadwayInt4HU401364B.mp3];;X;Unit12
401365;előléptetés (n);promotion;[sound:NewHeadwayInt4HU401365A.mp3];She worked hard and soon got promotion.;[sound:NewHeadwayInt4HU401365B.mp3];;X;Unit12
401366;tiltakozik (v);protest;[sound:NewHeadwayInt4HU401366A.mp3];People marched through the streets to protest about the price rises.;[sound:NewHeadwayInt4HU401366B.mp3];;X;Unit12
401367;előterjeszt (v);put forward (a theory);[sound:NewHeadwayInt4HU401367A.mp3];He put forward a few theories for discussion.;[sound:NewHeadwayInt4HU401367B.mp3];;X;Unit12
401368;védőkorlát (pl n);railings;[sound:NewHeadwayInt4HU401368A.mp3];There were iron railings around the building.;[sound:NewHeadwayInt4HU401368B.mp3];;X;Unit12
401369;záporozik (v);rain down;[sound:NewHeadwayInt4HU401369A.mp3];Stones rained down on us from above.;[sound:NewHeadwayInt4HU401369B.mp3];;X;Unit12
401370;ésszerű (adj);rational;[sound:NewHeadwayInt4HU401370A.mp3];She put forward a clear and rational argument.;[sound:NewHeadwayInt4HU401370B.mp3];;X;Unit12
401371;javasol (v);recommend;[sound:NewHeadwayInt4HU401371A.mp3];I recommended that he should stay in bed until he felt better.;[sound:NewHeadwayInt4HU401371B.mp3];;X;Unit12
401372;zenei felvételt készítő stúdió (n);recording studio;[sound:NewHeadwayInt4HU401372A.mp3];The album was recorded in a recording studio.;[sound:NewHeadwayInt4HU401372B.mp3];;X;Unit12
401373;emlékeztet (v);remind;[sound:NewHeadwayInt4HU401373A.mp3];Can you remind Matt that we’ve got a meeting this afternoon?;[sound:NewHeadwayInt4HU401373B.mp3];;X;Unit12
401374;hírnév (n);reputation;[sound:NewHeadwayInt4HU401374A.mp3];This brilliant film will do a lot for her reputation as an actress.;[sound:NewHeadwayInt4HU401374B.mp3];;X;Unit12
401375;tolat (v);reverse;[sound:NewHeadwayInt4HU401375A.mp3];She reversed into a parking space.;[sound:NewHeadwayInt4HU401375B.mp3];;X;Unit12
401376;ritmus (n);rhythm;[sound:NewHeadwayInt4HU401376A.mp3];Rock music has a strong rhythm.;[sound:NewHeadwayInt4HU401376B.mp3];;X;Unit12
401377;jog (n);right;[sound:NewHeadwayInt4HU401377A.mp3];Everyone has basic human rights.;[sound:NewHeadwayInt4HU401377B.mp3];;X;Unit12
401378;jobboldali (adj);right-wing;[sound:NewHeadwayInt4HU401378A.mp3];He’s got very right-wing political opinions.;[sound:NewHeadwayInt4HU401378B.mp3];;X;Unit12
401379;lázadás (n);riot;[sound:NewHeadwayInt4HU401379A.mp3];A riot broke out in the prison and two guards were killed.;[sound:NewHeadwayInt4HU401379B.mp3];;X;Unit12
401380;forog (v);rotate;[sound:NewHeadwayInt4HU401380A.mp3];The big wheel rotated slowly.;[sound:NewHeadwayInt4HU401380B.mp3];;X;Unit12
401381;előadás, melyre minden jegy elkelt (n);sell-out;[sound:NewHeadwayInt4HU401381A.mp3];There are no tickets left – the show’s a sell-out.;[sound:NewHeadwayInt4HU401381B.mp3];;X;Unit12
401382;szenzációhajhász, feltűnést keltő (adj);sensational;[sound:NewHeadwayInt4HU401382A.mp3];The story was just sensational, with very few facts.;[sound:NewHeadwayInt4HU401382B.mp3];;X;Unit12
401383;szexszimbólum (n);sex symbol;[sound:NewHeadwayInt4HU401383A.mp3];Fashion models and film stars are often sex symbols.;[sound:NewHeadwayInt4HU401383B.mp3];;X;Unit12
401384;megráz (v);shake;[sound:NewHeadwayInt4HU401384A.mp3];The news shook him badly.;[sound:NewHeadwayInt4HU401384B.mp3];;X;Unit12
401385;jelentőség (n);significance;[sound:NewHeadwayInt4HU401385A.mp3];This document is of great significance.;[sound:NewHeadwayInt4HU401385B.mp3];;X;Unit12
401386;egyszerűen (adv);simply;[sound:NewHeadwayInt4HU401386A.mp3];I’m sorry – it’s simply impossible.;[sound:NewHeadwayInt4HU401386B.mp3];;X;Unit12
401387;felhasít (v);slash;[sound:NewHeadwayInt4HU401387A.mp3];Someone had slashed his car tyres.;[sound:NewHeadwayInt4HU401387B.mp3];;X;Unit12
401388;faj (n);species;[sound:NewHeadwayInt4HU401388A.mp3];Many species are now in danger of becoming extinct.;[sound:NewHeadwayInt4HU401388B.mp3];;X;Unit12
